customer_id,first_name,last_name,email,phone_number,date_of_birth,gender,preferred_channel,marketing_opt_in,vip_flag,lifetime_value_cents,avg_order_value_cents,total_orders,preferred_store_id,notes
CUST-0005883,Pat,Harris,pat.harris83@example.com,+1-(788)-942-3866,1957-04-23,Female,sms,TRUE,FALSE,1869936,311656,6,STR-0077,
CUST-0005884,Harper,Young,harper.young84@shopmail.com,+1-(521)-379-8418,1956-11-26,Non-binary,email,TRUE,FALSE,296523,98841,3,,
CUST-0005885,Hayden,Gonzalez,hayden.gonzalez85@mail.com,+1-(816)-958-1871,1960-09-14,Female,phone,TRUE,FALSE,0,0,0,STR-0081,
CUST-0005886,Alex,Green,alex.green86@mail.com,+1-(517)-140-8551,1977-05-21,Male,email,FALSE,FALSE,94608,31536,3,STR-0072,High risk - flagged for manual review
CUST-0005887,Emma,Johnson,emma.johnson87@shopmail.com,+1-(819)-604-6643,1955-11-22,Male,email,TRUE,FALSE,104839,104839,1,STR-0051,
CUST-0005888,Mia,Lee,mia.lee88@mail.com,+1-(450)-737-1652,1991-01-10,Female,email,FALSE,FALSE,234186,117093,2,STR-0078,
CUST-0005889,Pat,Flores,pat.flores89@example.com,+1-(564)-773-1112,1974-02-17,Female,sms,TRUE,FALSE,1621914,270319,6,STR-0014,
CUST-0005890,Olivia,Miller,olivia.miller90@shopmail.com,+1-(963)-515-7578,1973-06-12,Male,email,TRUE,FALSE,1603698,267283,6,STR-0052,
CUST-0005891,Evan,Garcia,evan.garcia91@shopmail.com,+1-(478)-770-3091,1990-08-01,Female,email,TRUE,FALSE,0,0,0,STR-0010,
CUST-0005892,River,Moore,river.moore92@retailco.test,+1-(725)-198-4661,1971-01-26,Female,email,TRUE,FALSE,173672,86836,2,STR-0013,
CUST-0005893,Logan,Clark,logan.clark93@example.com,+1-(906)-753-6222,1976-05-24,Female,email,TRUE,FALSE,218352,72784,3,,
CUST-0005894,Shawn,Moore,shawn.moore94@example.com,+1-(236)-823-5795,1977-09-22,Female,email,FALSE,FALSE,456148,228074,2,STR-0085,
CUST-0005895,Hayden,Moore,hayden.moore95@retailco.test,+1-(262)-489-5138,1962-07-21,Female,email,TRUE,FALSE,162454,81227,2,STR-0092,
CUST-0005896,Cory,Lewis,cory.lewis96@retailco.test,+1-(203)-331-5347,1967-02-14,Female,phone,TRUE,FALSE,321234,160617,2,STR-0075,
CUST-0005897,Amelia,Williams,amelia.williams97@mail.com,+1-(462)-302-4974,1991-01-14,Female,none,FALSE,FALSE,0,0,0,STR-0039,
CUST-0005898,Jordan,Anderson,jordan.anderson98@retailco.test,+1-(683)-881-4185,1955-10-28,Female,email,TRUE,FALSE,96207,96207,1,STR-0100,
CUST-0005899,Ella,Sanchez,ella.sanchez99@mail.com,+1-(394)-339-8342,1958-03-21,Male,sms,TRUE,FALSE,2026916,506729,4,,
CUST-0005900,Hayden,Thomas,hayden.thomas0@retailco.test,+1-(439)-185-1060,1958-09-15,Male,sms,TRUE,FALSE,51042,25521,2,STR-0040,
CUST-0005901,Shawn,Flores,shawn.flores1@shopmail.com,+1-(699)-473-5617,1984-03-22,Female,email,TRUE,FALSE,0,0,0,STR-0060,
CUST-0005902,Mia,Miller,mia.miller2@mail.com,+1-(677)-948-9112,1978-01-17,Female,email,FALSE,FALSE,562816,140704,4,STR-0055,
CUST-0005903,Lee,Sanchez,lee.sanchez3@shopmail.com,+1-(723)-401-6889,1998-07-11,Non-binary,sms,FALSE,FALSE,2210502,315786,7,STR-0060,
CUST-0005904,Skyler,Hernandez,skyler.hernandez4@shopmail.com,+1-(273)-750-6287,1989-01-02,Female,email,TRUE,FALSE,835860,278620,3,STR-0091,
CUST-0005905,Cory,Hernandez,cory.hernandez5@mail.com,+1-(255)-283-5590,1988-05-07,Female,email,TRUE,FALSE,742890,371445,2,,
CUST-0005906,River,Clark,river.clark6@mail.com,+1-(913)-776-2053,1958-07-15,Female,email,TRUE,FALSE,20259,20259,1,,
CUST-0005907,Mia,Williams,mia.williams7@mail.com,+1-(896)-479-7109,1955-06-16,Male,email,TRUE,FALSE,717188,358594,2,STR-0053,
CUST-0005908,Sophia,Nguyen,sophia.nguyen8@example.com,+1-(484)-928-9091,1994-08-09,Male,email,TRUE,FALSE,1042840,208568,5,,
CUST-0005909,Dana,Anderson,dana.anderson9@example.com,+1-(608)-464-7659,1999-10-23,Female,email,TRUE,FALSE,476672,238336,2,STR-0018,
CUST-0005910,Sawyer,Brown,sawyer.brown10@mail.com,+1-(923)-144-6734,2001-07-17,Male,email,TRUE,FALSE,12479,12479,1,STR-0033,High risk - flagged for manual review
CUST-0005911,Quinn,Martinez,quinn.martinez11@example.com,+1-(742)-803-5877,2003-01-11,Male,email,TRUE,FALSE,365104,91276,4,STR-0027,
CUST-0005912,Sawyer,Gonzalez,sawyer.gonzalez12@example.com,+1-(879)-223-4342,1967-10-20,Male,email,FALSE,TRUE,303412,75853,4,STR-0091,
CUST-0005913,Pat,Sanchez,pat.sanchez13@retailco.test,+1-(600)-538-8555,1970-05-18,Female,email,TRUE,FALSE,459291,65613,7,STR-0058,
CUST-0005914,Aria,Clark,aria.clark14@mail.com,+1-(959)-838-9798,1968-05-11,Male,phone,TRUE,FALSE,2686224,447704,6,STR-0029,
CUST-0005915,Evelyn,King,evelyn.king15@example.com,+1-(633)-921-8864,1983-07-13,Male,sms,TRUE,FALSE,0,0,0,STR-0028,
CUST-0005916,Liam,Taylor,liam.taylor16@example.com,+1-(875)-543-5711,1967-12-20,Male,phone,TRUE,FALSE,506700,84450,6,STR-0085,
CUST-0005917,Victoria,King,victoria.king17@mail.com,+1-(662)-641-5366,2005-07-21,Male,email,FALSE,FALSE,172403,24629,7,STR-0095,
CUST-0005918,Sawyer,Harris,sawyer.harris18@mail.com,+1-(552)-132-7795,1981-09-24,Male,sms,TRUE,FALSE,90903,90903,1,,
CUST-0005919,Charlotte,Green,charlotte.green19@example.com,+1-(499)-752-1705,2002-02-24,Female,phone,TRUE,FALSE,208744,52186,4,STR-0036,
CUST-0005920,Taylor,Flores,taylor.flores20@retailco.test,+1-(874)-662-7734,1965-07-28,Female,phone,TRUE,FALSE,0,0,0,STR-0070,
CUST-0005921,Cory,Martin,cory.martin21@example.com,+1-(417)-679-7523,2000-12-07,Female,phone,TRUE,FALSE,0,0,0,,
CUST-0005922,Harper,Scott,harper.scott22@example.com,+1-(626)-520-2525,1969-02-01,Male,email,FALSE,FALSE,27824,27824,1,STR-0098,
CUST-0005923,Riley,Martin,riley.martin23@retailco.test,+1-(535)-477-7071,1963-11-10,Male,email,TRUE,TRUE,17502,17502,1,STR-0030,
CUST-0005924,Reese,Davis,reese.davis24@example.com,+1-(842)-840-8139,1967-06-02,Female,sms,TRUE,FALSE,527163,75309,7,STR-0036,
CUST-0005925,Logan,Clark,logan.clark25@mail.com,+1-(916)-610-9738,1993-11-18,Non-binary,email,FALSE,FALSE,697170,116195,6,,
CUST-0005926,Dana,Garcia,dana.garcia26@retailco.test,+1-(455)-923-7299,1971-04-22,Female,email,TRUE,FALSE,0,0,0,STR-0017,
CUST-0005927,Drew,Torres,drew.torres27@retailco.test,+1-(798)-770-4023,1965-10-18,Male,phone,TRUE,FALSE,0,0,0,STR-0068,
CUST-0005928,River,Young,river.young28@mail.com,+1-(586)-343-6609,1957-12-15,Female,email,TRUE,FALSE,1994504,249313,8,,
CUST-0005929,Robin,Young,robin.young29@shopmail.com,+1-(574)-237-9186,1953-01-28,Female,sms,TRUE,FALSE,294284,294284,1,,
CUST-0005930,Madison,Rodriguez,madison.rodriguez30@mail.com,+1-(559)-993-8046,1954-06-07,Female,email,TRUE,FALSE,210865,42173,5,STR-0081,
CUST-0005931,Drew,Thomas,drew.thomas31@retailco.test,+1-(658)-436-7705,1977-08-28,Female,email,FALSE,FALSE,425432,212716,2,,
CUST-0005932,Ella,Brown,ella.brown32@shopmail.com,+1-(699)-211-9960,1993-06-13,Female,email,FALSE,FALSE,379215,75843,5,STR-0055,
CUST-0005933,Emma,Johnson,emma.johnson33@mail.com,+1-(331)-805-4550,1993-07-01,Male,sms,TRUE,FALSE,120778,120778,1,STR-0010,
CUST-0005934,Sam,Thompson,sam.thompson34@mail.com,+1-(440)-567-1015,1984-10-16,Female,email,TRUE,FALSE,502136,125534,4,STR-0098,High risk - flagged for manual review
CUST-0005935,Isabella,Garcia,isabella.garcia35@example.com,+1-(915)-300-1047,1957-11-01,Female,email,TRUE,FALSE,376794,376794,1,STR-0071,
CUST-0005936,Quinn,Flores,quinn.flores36@example.com,+1-(897)-730-1496,2005-05-12,Prefer not to say,none,TRUE,FALSE,1121271,373757,3,STR-0067,
CUST-0005937,Parker,Wilson,parker.wilson37@mail.com,+1-(369)-399-7167,2000-05-25,Female,sms,TRUE,FALSE,426145,426145,1,STR-0026,
CUST-0005938,Jamie,Wilson,jamie.wilson38@shopmail.com,+1-(532)-831-2586,1976-12-06,Male,email,TRUE,FALSE,266802,88934,3,STR-0073,
CUST-0005939,Isabella,Smith,isabella.smith39@example.com,+1-(255)-805-8053,1963-01-13,Male,phone,TRUE,FALSE,569096,284548,2,STR-0010,High risk - flagged for manual review
CUST-0005940,Emma,Smith,emma.smith40@retailco.test,+1-(881)-650-5741,2000-07-22,Female,sms,TRUE,FALSE,92456,46228,2,,
CUST-0005941,Madison,Martin,madison.martin41@shopmail.com,+1-(637)-836-4718,1966-07-12,Female,sms,FALSE,FALSE,3804228,634038,6,STR-0055,High risk - flagged for manual review
CUST-0005942,Taylor,Davis,taylor.davis42@example.com,+1-(742)-629-4662,1952-05-19,Female,email,TRUE,FALSE,65484,21828,3,STR-0055,
CUST-0005943,Madison,Thompson,madison.thompson43@mail.com,+1-(613)-327-8056,1984-07-24,Male,sms,TRUE,FALSE,143272,71636,2,,
CUST-0005944,Robin,Martinez,robin.martinez44@retailco.test,+1-(581)-904-2062,1986-06-27,Female,email,FALSE,FALSE,728994,104142,7,,
CUST-0005945,Sam,Johnson,sam.johnson45@mail.com,+1-(911)-602-8090,1976-10-19,Male,email,FALSE,FALSE,2157393,719131,3,STR-0064,
CUST-0005946,Emily,Martin,emily.martin46@shopmail.com,+1-(839)-364-2745,1965-09-05,Male,phone,TRUE,FALSE,0,0,0,STR-0085,
CUST-0005947,Ella,Torres,ella.torres47@example.com,+1-(677)-146-3709,1989-02-13,Female,phone,FALSE,FALSE,27247,27247,1,,
CUST-0005948,Emily,Lopez,emily.lopez48@example.com,+1-(226)-415-9373,1962-04-05,Male,email,TRUE,FALSE,194112,64704,3,STR-0055,
CUST-0005949,Casey,Jackson,casey.jackson49@retailco.test,+1-(448)-653-6471,1982-09-26,Female,sms,TRUE,FALSE,1170980,292745,4,,
CUST-0005950,Logan,Hill,logan.hill50@example.com,+1-(835)-799-3674,1980-07-02,Male,sms,TRUE,FALSE,6898480,862310,8,STR-0097,
CUST-0005951,Noah,Perez,noah.perez51@retailco.test,+1-(672)-154-9605,2005-07-10,Female,email,FALSE,FALSE,1212651,404217,3,,
CUST-0005952,Abigail,Williams,abigail.williams52@retailco.test,+1-(603)-766-1028,1980-08-22,Female,email,FALSE,FALSE,553002,184334,3,,
CUST-0005953,Parker,Jackson,parker.jackson53@shopmail.com,+1-(285)-876-8320,1990-03-12,Male,sms,TRUE,FALSE,797025,159405,5,STR-0003,High risk - flagged for manual review
CUST-0005954,Hayden,Lewis,hayden.lewis54@mail.com,+1-(693)-542-2883,2000-03-28,Male,email,TRUE,FALSE,0,0,0,,
CUST-0005955,Chloe,Wright,chloe.wright55@shopmail.com,+1-(639)-824-3248,1973-12-09,Male,email,TRUE,FALSE,296640,59328,5,,
CUST-0005956,Reese,Lewis,reese.lewis56@mail.com,+1-(469)-368-2307,1997-10-19,Male,email,FALSE,FALSE,111121,111121,1,,
CUST-0005957,Morgan,Perez,morgan.perez57@shopmail.com,+1-(764)-294-7724,1960-06-10,Female,sms,TRUE,FALSE,2939,2939,1,STR-0063,
CUST-0005958,Parker,Ramirez,parker.ramirez58@example.com,+1-(968)-820-8014,1976-01-23,Male,phone,TRUE,FALSE,0,0,0,STR-0005,
CUST-0005959,Jamie,White,jamie.white59@shopmail.com,+1-(459)-303-9685,1960-01-23,Female,email,TRUE,FALSE,0,0,0,STR-0048,
CUST-0005960,Parker,Ramirez,parker.ramirez60@mail.com,+1-(454)-739-9935,1976-03-17,Female,email,FALSE,FALSE,16780,4195,4,STR-0077,
CUST-0005961,Skyler,Gonzalez,skyler.gonzalez61@example.com,+1-(455)-441-1971,1950-03-26,Female,email,TRUE,FALSE,0,0,0,,
CUST-0005962,Madison,Miller,madison.miller62@mail.com,+1-(217)-254-7255,1992-09-15,Female,email,TRUE,FALSE,16404,8202,2,STR-0084,
CUST-0005963,Abigail,Martin,abigail.martin63@example.com,+1-(909)-238-4725,1965-11-24,Male,email,FALSE,FALSE,0,0,0,,
CUST-0005964,Chris,Perez,chris.perez64@shopmail.com,+1-(536)-218-3573,1988-05-04,Female,sms,TRUE,FALSE,493370,98674,5,STR-0033,
CUST-0005965,Shawn,Moore,shawn.moore65@retailco.test,+1-(588)-644-7008,1953-09-21,Male,email,TRUE,FALSE,504117,168039,3,,
CUST-0005966,Morgan,Green,morgan.green66@example.com,+1-(429)-797-2518,1992-10-27,Female,phone,TRUE,FALSE,0,0,0,STR-0048,
CUST-0005967,Grace,Jackson,grace.jackson67@retailco.test,+1-(714)-429-9800,1970-06-14,Female,none,TRUE,FALSE,0,0,0,STR-0005,
CUST-0005968,Emerson,Martin,emerson.martin68@retailco.test,+1-(299)-321-4600,2000-12-26,Female,email,FALSE,FALSE,0,0,0,,
CUST-0005969,Sawyer,Moore,sawyer.moore69@example.com,+1-(832)-423-5602,1969-08-14,Male,sms,TRUE,FALSE,676613,96659,7,STR-0006,
CUST-0005970,Casey,Torres,casey.torres70@retailco.test,+1-(236)-405-1044,1966-02-08,Female,email,TRUE,FALSE,859275,171855,5,STR-0030,
CUST-0005971,Harper,Rodriguez,harper.rodriguez71@mail.com,+1-(324)-456-7354,1986-12-21,Female,email,TRUE,FALSE,46455,46455,1,STR-0074,
CUST-0005972,Evelyn,Wright,evelyn.wright72@retailco.test,+1-(255)-943-8968,1974-07-22,Male,email,FALSE,FALSE,0,0,0,STR-0025,High risk - flagged for manual review
CUST-0005973,Evelyn,Rodriguez,evelyn.rodriguez73@retailco.test,+1-(641)-865-6231,2000-01-17,Female,sms,TRUE,FALSE,140080,17510,8,STR-0049,
CUST-0005974,Drew,Lopez,drew.lopez74@mail.com,+1-(989)-490-5590,1950-09-23,Male,email,TRUE,FALSE,1195096,149387,8,STR-0070,
CUST-0005975,Amelia,Jackson,amelia.jackson75@retailco.test,+1-(965)-618-3153,1996-03-27,Female,phone,TRUE,FALSE,188616,188616,1,STR-0012,
CUST-0005976,Sophia,Green,sophia.green76@mail.com,+1-(787)-140-3165,1997-07-16,Male,phone,TRUE,FALSE,1553008,194126,8,,
CUST-0005977,Logan,King,logan.king77@mail.com,+1-(723)-719-8281,1982-07-09,Male,phone,FALSE,FALSE,120993,40331,3,STR-0047,
CUST-0005978,Emerson,Wilson,emerson.wilson78@retailco.test,+1-(486)-289-1859,1972-04-04,Male,email,TRUE,FALSE,0,0,0,,
CUST-0005979,Sawyer,Davis,sawyer.davis79@example.com,+1-(204)-886-4253,1971-04-12,Male,email,TRUE,FALSE,22452,7484,3,,
CUST-0005980,Evan,Perez,evan.perez80@example.com,+1-(309)-422-6345,1974-08-14,Male,email,TRUE,FALSE,0,0,0,,
CUST-0005981,Evan,Garcia,evan.garcia81@retailco.test,+1-(226)-757-5036,1952-08-03,Male,email,TRUE,FALSE,117155,23431,5,STR-0016,
CUST-0005982,Charlotte,Harris,charlotte.harris82@example.com,+1-(506)-738-4475,1994-11-18,Male,email,FALSE,FALSE,1098181,156883,7,,
CUST-0005983,Olivia,Hill,olivia.hill83@mail.com,+1-(507)-221-9837,1985-05-27,Prefer not to say,sms,TRUE,FALSE,254274,84758,3,STR-0016,
CUST-0005984,Chris,Gonzalez,chris.gonzalez84@example.com,+1-(312)-727-2430,1998-03-27,Male,email,TRUE,FALSE,53780,13445,4,,
CUST-0005985,Evan,Moore,evan.moore85@example.com,+1-(783)-733-3844,1969-06-04,Male,email,TRUE,FALSE,392848,392848,1,STR-0055,
CUST-0005986,Rowan,Thomas,rowan.thomas86@mail.com,+1-(724)-913-4296,1968-08-05,Prefer not to say,phone,FALSE,FALSE,1153820,230764,5,STR-0008,
CUST-0005987,Emma,Torres,emma.torres87@shopmail.com,+1-(542)-584-3382,1991-10-27,Female,email,TRUE,FALSE,762925,152585,5,STR-0034,
CUST-0005988,Logan,Davis,logan.davis88@retailco.test,+1-(548)-892-2125,1952-07-17,Female,sms,TRUE,FALSE,0,0,0,,
CUST-0005989,Rowan,Smith,rowan.smith89@example.com,+1-(475)-958-3005,1985-12-01,Female,email,TRUE,TRUE,0,0,0,STR-0070,
CUST-0005990,Sam,Flores,sam.flores90@example.com,+1-(997)-286-2016,2003-07-04,Male,email,FALSE,FALSE,331659,110553,3,STR-0092,
CUST-0005991,Quinn,Brown,quinn.brown91@shopmail.com,+1-(372)-115-4782,1997-03-04,Male,sms,TRUE,FALSE,245620,49124,5,STR-0064,
CUST-0005992,Chris,Young,chris.young92@mail.com,+1-(809)-235-6964,1973-02-12,Male,sms,TRUE,TRUE,1477200,369300,4,STR-0054,
CUST-0005993,Madison,Scott,madison.scott93@example.com,+1-(807)-938-9806,2002-05-28,Female,email,TRUE,FALSE,1541635,308327,5,,
CUST-0005994,Sam,Rodriguez,sam.rodriguez94@retailco.test,+1-(727)-621-6366,1984-07-18,Female,email,TRUE,FALSE,150672,75336,2,,
CUST-0005995,Alex,Johnson,alex.johnson95@retailco.test,+1-(203)-658-7746,1970-03-22,Male,email,FALSE,FALSE,1667904,238272,7,STR-0097,
CUST-0005996,Shawn,Anderson,shawn.anderson96@mail.com,+1-(721)-300-4588,1981-01-24,Male,email,FALSE,FALSE,330756,82689,4,STR-0015,
CUST-0005997,Avery,Moore,avery.moore97@retailco.test,+1-(326)-135-8623,1980-11-26,Female,email,TRUE,FALSE,366317,52331,7,,
CUST-0005998,Morgan,Martin,morgan.martin98@shopmail.com,+1-(798)-607-9978,1987-09-10,Male,phone,FALSE,FALSE,40899,13633,3,STR-0051,
CUST-0005999,Morgan,Moore,morgan.moore99@mail.com,+1-(606)-243-7905,1969-07-16,Female,email,TRUE,FALSE,0,0,0,STR-0063,
CUST-0006000,Casey,Johnson,casey.johnson0@mail.com,+1-(508)-124-4919,1968-08-16,Male,sms,FALSE,FALSE,2864568,358071,8,STR-0098,
CUST-0006001,Riley,Perez,riley.perez1@retailco.test,+1-(397)-741-2653,2001-11-14,Male,email,TRUE,FALSE,0,0,0,STR-0050,
CUST-0006002,Sophia,Taylor,sophia.taylor2@retailco.test,+1-(335)-676-7313,1987-12-26,Male,phone,FALSE,FALSE,247765,35395,7,,
CUST-0006003,Noah,Garcia,noah.garcia3@mail.com,+1-(483)-552-7416,1983-01-18,Male,phone,TRUE,FALSE,0,0,0,,
CUST-0006004,Scarlett,Robinson,scarlett.robinson4@shopmail.com,+1-(713)-100-5023,1960-09-15,Female,sms,TRUE,FALSE,1255093,179299,7,STR-0060,
CUST-0006005,Chloe,Thompson,chloe.thompson5@mail.com,+1-(715)-844-9975,1976-04-25,Male,phone,TRUE,FALSE,109390,109390,1,STR-0009,
CUST-0006006,Liam,Moore,liam.moore6@retailco.test,+1-(344)-164-7421,2004-03-08,Male,sms,FALSE,FALSE,98336,98336,1,STR-0052,
CUST-0006007,Avery,Garcia,avery.garcia7@shopmail.com,+1-(237)-976-7313,1991-09-02,Female,phone,TRUE,FALSE,184367,184367,1,STR-0005,
CUST-0006008,Abigail,Johnson,abigail.johnson8@retailco.test,+1-(682)-321-1110,1992-09-14,Male,email,FALSE,FALSE,0,0,0,STR-0007,
CUST-0006009,Emerson,Anderson,emerson.anderson9@mail.com,+1-(912)-918-5724,1963-10-06,Female,none,FALSE,FALSE,56314,28157,2,,
CUST-0006010,Grace,Jackson,grace.jackson10@mail.com,+1-(801)-420-6906,1960-12-24,Female,phone,TRUE,FALSE,644922,107487,6,STR-0046,
CUST-0006011,Rowan,Garcia,rowan.garcia11@shopmail.com,+1-(451)-942-3945,1995-11-09,Female,email,FALSE,FALSE,0,0,0,,
CUST-0006012,Charlotte,Flores,charlotte.flores12@retailco.test,+1-(223)-197-6638,1960-06-07,Female,email,TRUE,FALSE,77594,38797,2,STR-0003,
CUST-0006013,Drew,Torres,drew.torres13@shopmail.com,+1-(926)-651-4624,1965-01-07,Male,email,FALSE,FALSE,211993,211993,1,STR-0096,
CUST-0006014,Abigail,Torres,abigail.torres14@retailco.test,+1-(430)-750-3910,1952-10-21,Prefer not to say,email,TRUE,FALSE,110782,55391,2,,
CUST-0006015,Avery,Ramirez,avery.ramirez15@example.com,+1-(614)-797-7929,1985-07-04,Male,email,TRUE,FALSE,1351900,337975,4,STR-0050,
CUST-0006016,Isabella,Flores,isabella.flores16@mail.com,+1-(505)-465-8606,1976-01-05,Female,sms,TRUE,FALSE,191469,63823,3,STR-0056,High risk - flagged for manual review
CUST-0006017,Charlotte,Sanchez,charlotte.sanchez17@mail.com,+1-(618)-251-4259,1997-04-24,Male,email,FALSE,FALSE,459182,229591,2,STR-0044,
CUST-0006018,Victoria,Scott,victoria.scott18@shopmail.com,+1-(646)-310-8560,1989-03-14,Female,email,FALSE,FALSE,2799486,466581,6,STR-0074,
CUST-0006019,Sawyer,Young,sawyer.young19@example.com,+1-(273)-567-8948,2000-08-03,Female,email,TRUE,FALSE,864300,144050,6,STR-0069,
CUST-0006020,Sam,Wilson,sam.wilson20@mail.com,+1-(510)-909-6635,1956-10-27,Female,sms,TRUE,FALSE,1145500,572750,2,STR-0008,
CUST-0006021,Chris,Thomas,chris.thomas21@mail.com,+1-(529)-433-7170,1994-10-20,Female,phone,TRUE,FALSE,4825260,482526,10,STR-0095,
CUST-0006022,Riley,Lee,riley.lee22@mail.com,+1-(972)-355-3982,1962-05-23,Female,email,TRUE,FALSE,2745820,274582,10,STR-0074,
CUST-0006023,Casey,Johnson,casey.johnson23@example.com,+1-(314)-617-3560,1950-08-09,Male,email,TRUE,TRUE,0,0,0,STR-0049,
CUST-0006024,Hayden,Green,hayden.green24@mail.com,+1-(538)-952-5720,2002-03-03,Male,sms,TRUE,FALSE,8101910,810191,10,,
CUST-0006025,Charlotte,Walker,charlotte.walker25@shopmail.com,+1-(952)-372-4200,2005-09-16,Male,email,TRUE,FALSE,0,0,0,,
CUST-0006026,River,Smith,river.smith26@retailco.test,+1-(735)-135-9696,1988-08-07,Male,email,TRUE,FALSE,118618,118618,1,STR-0090,
CUST-0006027,Mia,Clark,mia.clark27@example.com,+1-(576)-686-9733,1997-12-23,Male,email,TRUE,FALSE,0,0,0,STR-0037,
CUST-0006028,Abigail,Lee,abigail.lee28@shopmail.com,+1-(414)-234-8387,1976-07-23,Male,email,TRUE,FALSE,219626,219626,1,STR-0078,
CUST-0006029,Drew,Gonzalez,drew.gonzalez29@shopmail.com,+1-(634)-366-9024,1974-05-08,Non-binary,phone,TRUE,FALSE,573424,143356,4,,High risk - flagged for manual review
CUST-0006030,Grace,White,grace.white30@mail.com,+1-(213)-648-2884,1950-12-04,Female,email,TRUE,FALSE,87937,87937,1,STR-0088,
CUST-0006031,Quinn,Hernandez,quinn.hernandez31@retailco.test,+1-(772)-971-5692,2005-06-01,Non-binary,phone,FALSE,FALSE,2949545,589909,5,STR-0043,
CUST-0006032,Aria,Lewis,aria.lewis32@mail.com,+1-(565)-662-8098,1983-04-28,Female,sms,FALSE,FALSE,0,0,0,STR-0036,
CUST-0006033,Kendall,Wright,kendall.wright33@shopmail.com,+1-(647)-984-4178,1997-02-26,Female,phone,FALSE,FALSE,0,0,0,STR-0009,
CUST-0006034,Quinn,Green,quinn.green34@example.com,+1-(702)-559-5647,1974-11-20,Male,email,TRUE,FALSE,1316616,219436,6,,
CUST-0006035,Robin,Green,robin.green35@example.com,+1-(237)-183-9971,1980-10-25,Female,email,FALSE,FALSE,86632,43316,2,STR-0013,
CUST-0006036,Jesse,Thomas,jesse.thomas36@shopmail.com,+1-(249)-281-2437,1984-04-24,Male,email,FALSE,FALSE,1720768,430192,4,STR-0023,
CUST-0006037,Alex,Lopez,alex.lopez37@mail.com,+1-(446)-864-9105,1994-02-28,Female,email,TRUE,FALSE,74444,37222,2,,
CUST-0006038,Reese,Anderson,reese.anderson38@retailco.test,+1-(927)-372-3118,1977-06-19,Male,email,TRUE,FALSE,755000,151000,5,,
CUST-0006039,Pat,Sanchez,pat.sanchez39@mail.com,+1-(547)-424-1504,1995-09-28,Male,phone,FALSE,FALSE,730600,146120,5,STR-0062,
CUST-0006040,Amelia,Perez,amelia.perez40@example.com,+1-(445)-378-3075,1966-03-07,Female,email,FALSE,FALSE,7222,7222,1,STR-0095,
CUST-0006041,Victoria,Lee,victoria.lee41@retailco.test,+1-(760)-109-4828,1996-07-09,Female,sms,TRUE,FALSE,513118,256559,2,STR-0065,
CUST-0006042,Scarlett,Lee,scarlett.lee42@mail.com,+1-(687)-720-9434,1965-10-19,Female,email,TRUE,FALSE,0,0,0,STR-0053,
CUST-0006043,Avery,Perez,avery.perez43@retailco.test,+1-(267)-515-1155,1970-02-17,Male,sms,FALSE,FALSE,0,0,0,,
CUST-0006044,Dana,Jackson,dana.jackson44@mail.com,+1-(955)-320-6429,1954-06-12,Male,none,FALSE,FALSE,9272,9272,1,STR-0002,
CUST-0006045,Kendall,Gonzalez,kendall.gonzalez45@example.com,+1-(433)-511-6045,1963-06-07,Male,phone,TRUE,FALSE,365972,365972,1,STR-0045,
CUST-0006046,Parker,Martinez,parker.martinez46@shopmail.com,+1-(471)-945-1389,1968-03-13,Female,email,FALSE,FALSE,88014,44007,2,,
CUST-0006047,Rowan,Green,rowan.green47@shopmail.com,+1-(792)-978-8353,1974-10-23,Female,none,TRUE,FALSE,75660,37830,2,STR-0043,
CUST-0006048,Pat,Sanchez,pat.sanchez48@mail.com,+1-(654)-576-2385,2003-07-15,Male,sms,TRUE,FALSE,134229,134229,1,STR-0026,
CUST-0006049,Victoria,Martinez,victoria.martinez49@example.com,+1-(864)-245-5482,1990-03-14,Female,email,TRUE,FALSE,2567280,513456,5,STR-0040,
CUST-0006050,Ella,Gonzalez,ella.gonzalez50@retailco.test,+1-(771)-143-4402,1981-11-14,Female,none,FALSE,FALSE,685812,171453,4,,
CUST-0006051,Olivia,Jones,olivia.jones51@retailco.test,+1-(330)-134-4272,2002-05-19,Male,email,TRUE,FALSE,46334,23167,2,STR-0019,High risk - flagged for manual review
CUST-0006052,Robin,Martin,robin.martin52@example.com,+1-(737)-114-3052,1980-08-07,Female,email,FALSE,FALSE,1353624,338406,4,STR-0056,
CUST-0006053,Drew,Scott,drew.scott53@mail.com,+1-(830)-709-2106,1960-07-13,Female,email,FALSE,FALSE,337389,112463,3,,
CUST-0006054,Abigail,Flores,abigail.flores54@retailco.test,+1-(834)-975-8310,1981-01-23,Female,email,TRUE,FALSE,0,0,0,,
CUST-0006055,Casey,Davis,casey.davis55@shopmail.com,+1-(770)-565-9304,1968-07-09,Male,phone,TRUE,FALSE,215174,215174,1,STR-0069,
CUST-0006056,Grace,Scott,grace.scott56@retailco.test,+1-(268)-332-8993,1985-08-18,Female,phone,TRUE,TRUE,1566584,391646,4,,
CUST-0006057,Alex,Rodriguez,alex.rodriguez57@retailco.test,+1-(553)-195-5811,1956-05-21,Female,phone,TRUE,FALSE,4020,804,5,,
CUST-0006058,Jamie,Perez,jamie.perez58@mail.com,+1-(985)-930-6195,1997-09-04,Male,email,TRUE,FALSE,506560,253280,2,STR-0013,
