address_id,customer_id,label,address_line1,address_line2,city,state,postal_code,country,is_default_shipping,is_default_billing
ADDR-0005775-1,CUST-0005775,Home,2837 Sunset Blvd,,Columbus,TX,39336,USA,TRUE,FALSE
ADDR-0005776-1,CUST-0005776,Home,1490 Main St,,Dallas,IL,21310,USA,TRUE,FALSE
ADDR-0005777-1,CUST-0005777,Home,3646 Maple Ave,,Fort Worth,FL,51387,USA,TRUE,FALSE
ADDR-0005778-1,CUST-0005778,Home,1033 Main St,,San Jose,WI,94032,USA,TRUE,FALSE
ADDR-0005779-1,CUST-0005779,Home,1361 Main St,,Jacksonville,OR,15823,USA,TRUE,FALSE
ADDR-0005780-1,CUST-0005780,Home,1055 Market St,,Houston,MD,97839,USA,TRUE,FALSE
ADDR-0005780-2,CUST-0005780,Work,3710 Broadway,,Denver,TX,82514,USA,FALSE,FALSE
ADDR-0005781-1,CUST-0005781,Home,3983 Broadway,,Columbus,MI,22416,USA,TRUE,FALSE
ADDR-0005782-1,CUST-0005782,Home,2226 Market St,,Seattle,GA,90170,USA,TRUE,FALSE
ADDR-0005782-2,CUST-0005782,Billing,1188 Oak St,,Denver,MD,70682,USA,FALSE,TRUE
ADDR-0005783-1,CUST-0005783,Home,250 Maple Ave,,Boston,IN,91869,USA,TRUE,FALSE
ADDR-0005783-2,CUST-0005783,Billing,3100 Sunset Blvd,,San Jose,TX,52302,USA,FALSE,TRUE
ADDR-0005784-1,CUST-0005784,Home,1306 Market St,,Charlotte,MN,97531,USA,TRUE,FALSE
ADDR-0005784-2,CUST-0005784,Shipping,3034 Pine St,,El Paso,MN,56172,USA,FALSE,FALSE
ADDR-0005785-1,CUST-0005785,Home,1106 Main St,,San Antonio,MD,67681,USA,TRUE,FALSE
ADDR-0005786-1,CUST-0005786,Home,2994 Main St,,Oklahoma City,KY,88920,USA,TRUE,FALSE
ADDR-0005787-1,CUST-0005787,Home,774 Broadway,,Dallas,AZ,58180,USA,TRUE,FALSE
ADDR-0005787-2,CUST-0005787,Billing,3413 Main St,,Washington,WI,64251,USA,FALSE,TRUE
ADDR-0005788-1,CUST-0005788,Home,463 Sunset Blvd,,Austin,IN,80872,USA,TRUE,FALSE
ADDR-0005789-1,CUST-0005789,Home,3643 Sunset Blvd,,Denver,CO,56318,USA,TRUE,FALSE
ADDR-0005790-1,CUST-0005790,Home,2470 Main St,,Austin,OR,79894,USA,TRUE,FALSE
ADDR-0005791-1,CUST-0005791,Home,564 Broadway,,Detroit,MD,83896,USA,TRUE,FALSE
ADDR-0005792-1,CUST-0005792,Home,2297 Main St,,Jacksonville,MO,44089,USA,TRUE,FALSE
ADDR-0005793-1,CUST-0005793,Home,109 Oak St,,Los Angeles,IL,70049,USA,TRUE,FALSE
ADDR-0005794-1,CUST-0005794,Home,1081 Maple Ave,,Denver,FL,51884,USA,TRUE,FALSE
ADDR-0005795-1,CUST-0005795,Home,900 Sunset Blvd,,Denver,MN,81212,USA,TRUE,FALSE
ADDR-0005796-1,CUST-0005796,Home,1624 Maple Ave,,Detroit,MO,13850,USA,TRUE,FALSE
ADDR-0005797-1,CUST-0005797,Home,2874 Pine St,,Denver,WA,73457,USA,TRUE,FALSE
ADDR-0005798-1,CUST-0005798,Home,2476 Main St,,New York,OR,40342,USA,TRUE,FALSE
ADDR-0005799-1,CUST-0005799,Home,731 Maple Ave,,Washington,CT,87642,USA,TRUE,FALSE
ADDR-0005800-1,CUST-0005800,Home,2347 Market St,,Charlotte,MI,90163,USA,TRUE,FALSE
ADDR-0005801-1,CUST-0005801,Home,1896 Maple Ave,,Austin,MI,46837,USA,TRUE,FALSE
ADDR-0005802-1,CUST-0005802,Home,930 Pine St,,Fort Worth,WI,60197,USA,TRUE,FALSE
ADDR-0005803-1,CUST-0005803,Home,1012 Main St,,Indianapolis,OH,81530,USA,TRUE,FALSE
ADDR-0005804-1,CUST-0005804,Home,601 Sunset Blvd,,Austin,TN,87883,USA,TRUE,FALSE
ADDR-0005805-1,CUST-0005805,Home,2259 Pine St,,Detroit,AZ,33778,USA,TRUE,FALSE
ADDR-0005806-1,CUST-0005806,Home,1261 Maple Ave,,Fort Worth,IL,43262,USA,TRUE,FALSE
ADDR-0005807-1,CUST-0005807,Home,2877 Market St,,San Francisco,TN,15211,USA,TRUE,FALSE
ADDR-0005807-2,CUST-0005807,Work,2959 Broadway,,Oklahoma City,TX,49675,USA,FALSE,FALSE
ADDR-0005808-1,CUST-0005808,Home,2380 Market St,,Oklahoma City,NC,33531,USA,TRUE,FALSE
ADDR-0005809-1,CUST-0005809,Home,739 Maple Ave,,Seattle,CO,38494,USA,TRUE,FALSE
ADDR-0005810-1,CUST-0005810,Home,3675 Pine St,,El Paso,IN,75150,USA,TRUE,FALSE
ADDR-0005811-1,CUST-0005811,Home,3059 Market St,,Austin,AZ,72023,USA,TRUE,FALSE
ADDR-0005812-1,CUST-0005812,Home,1272 Sunset Blvd,,San Francisco,NJ,83858,USA,TRUE,FALSE
ADDR-0005813-1,CUST-0005813,Home,3199 Oak St,,San Francisco,MN,80019,USA,TRUE,FALSE
ADDR-0005814-1,CUST-0005814,Home,1569 Market St,,San Diego,MI,36215,USA,TRUE,FALSE
ADDR-0005815-1,CUST-0005815,Home,2564 Broadway,,Columbus,VA,37299,USA,TRUE,FALSE
ADDR-0005816-1,CUST-0005816,Home,3727 Market St,,Philadelphia,TX,91177,USA,TRUE,FALSE
ADDR-0005816-2,CUST-0005816,Work,2297 Market St,,Boston,CO,79369,USA,FALSE,FALSE
ADDR-0005817-1,CUST-0005817,Home,1944 Oak St,,Fort Worth,WA,16468,USA,TRUE,FALSE
ADDR-0005818-1,CUST-0005818,Home,3566 Broadway,,New York,FL,76037,USA,TRUE,FALSE
ADDR-0005819-1,CUST-0005819,Home,2975 Sunset Blvd,,Jacksonville,MO,70936,USA,TRUE,FALSE
ADDR-0005820-1,CUST-0005820,Home,3429 Maple Ave,,Dallas,MD,38618,USA,TRUE,FALSE
ADDR-0005821-1,CUST-0005821,Home,787 Main St,,Nashville,WA,75136,USA,TRUE,FALSE
ADDR-0005821-2,CUST-0005821,Billing,492 Maple Ave,,Fort Worth,WI,36330,USA,FALSE,TRUE
ADDR-0005822-1,CUST-0005822,Home,745 Pine St,,Dallas,GA,25161,USA,TRUE,FALSE
ADDR-0005823-1,CUST-0005823,Home,1375 Market St,,Houston,OH,54758,USA,TRUE,FALSE
ADDR-0005824-1,CUST-0005824,Home,3353 Sunset Blvd,,New York,PA,77090,USA,TRUE,FALSE
ADDR-0005824-2,CUST-0005824,Shipping,2812 Sunset Blvd,,Chicago,WA,96261,USA,FALSE,FALSE
ADDR-0005825-1,CUST-0005825,Home,3861 Sunset Blvd,,Chicago,AZ,99004,USA,TRUE,FALSE
ADDR-0005826-1,CUST-0005826,Home,3887 Main St,,Nashville,AZ,41776,USA,TRUE,FALSE
ADDR-0005827-1,CUST-0005827,Home,410 Oak St,,Boston,CO,29431,USA,TRUE,FALSE
ADDR-0005828-1,CUST-0005828,Home,3121 Pine St,,Denver,NY,11083,USA,TRUE,FALSE
ADDR-0005829-1,CUST-0005829,Home,2932 Market St,,San Antonio,KY,64450,USA,TRUE,FALSE
ADDR-0005830-1,CUST-0005830,Home,331 Main St,,Indianapolis,FL,60743,USA,TRUE,FALSE
ADDR-0005830-2,CUST-0005830,Shipping,3541 Broadway,,Houston,OH,34237,USA,FALSE,FALSE
ADDR-0005831-1,CUST-0005831,Home,902 Market St,,Columbus,MN,25470,USA,TRUE,FALSE
ADDR-0005832-1,CUST-0005832,Home,799 Pine St,,San Antonio,CO,45970,USA,TRUE,FALSE
ADDR-0005832-2,CUST-0005832,Work,329 Market St,,Philadelphia,MD,34181,USA,FALSE,FALSE
ADDR-0005833-1,CUST-0005833,Home,1624 Main St,,Dallas,IN,76995,USA,TRUE,FALSE
ADDR-0005834-1,CUST-0005834,Home,3278 Main St,,Seattle,TX,40440,USA,TRUE,FALSE
ADDR-0005835-1,CUST-0005835,Home,2460 Maple Ave,,Seattle,NJ,41668,USA,TRUE,FALSE
ADDR-0005836-1,CUST-0005836,Home,1841 Maple Ave,,Boston,MN,91269,USA,TRUE,FALSE
ADDR-0005837-1,CUST-0005837,Home,298 Pine St,,Washington,MD,35821,USA,TRUE,FALSE
ADDR-0005838-1,CUST-0005838,Home,1669 Market St,,Seattle,PA,91551,USA,TRUE,FALSE
ADDR-0005839-1,CUST-0005839,Home,2913 Sunset Blvd,,Los Angeles,IL,82953,USA,TRUE,FALSE
ADDR-0005840-1,CUST-0005840,Home,1630 Pine St,,San Jose,MI,55131,USA,TRUE,FALSE
ADDR-0005841-1,CUST-0005841,Home,2670 Main St,,Phoenix,OH,65935,USA,TRUE,FALSE
ADDR-0005842-1,CUST-0005842,Home,3441 Main St,,Washington,OR,33617,USA,TRUE,FALSE
ADDR-0005843-1,CUST-0005843,Home,3399 Sunset Blvd,,Dallas,MA,39327,USA,TRUE,FALSE
ADDR-0005844-1,CUST-0005844,Home,3839 Broadway,,Los Angeles,GA,15425,USA,TRUE,FALSE
ADDR-0005845-1,CUST-0005845,Home,2557 Oak St,,Indianapolis,WI,37424,USA,TRUE,FALSE
ADDR-0005845-2,CUST-0005845,Shipping,685 Oak St,,Nashville,NY,23229,USA,FALSE,FALSE
ADDR-0005846-1,CUST-0005846,Home,3804 Pine St,,Columbus,TN,86400,USA,TRUE,FALSE
ADDR-0005847-1,CUST-0005847,Home,3030 Market St,,Phoenix,OR,27069,USA,TRUE,FALSE
ADDR-0005848-1,CUST-0005848,Home,1061 Pine St,,Charlotte,FL,24836,USA,TRUE,FALSE
ADDR-0005849-1,CUST-0005849,Home,764 Oak St,,Nashville,WA,24918,USA,TRUE,FALSE
ADDR-0005850-1,CUST-0005850,Home,293 Main St,,Philadelphia,CT,87406,USA,TRUE,FALSE
ADDR-0005851-1,CUST-0005851,Home,3098 Sunset Blvd,,New York,TN,45861,USA,TRUE,FALSE
ADDR-0005852-1,CUST-0005852,Home,3308 Oak St,,Fort Worth,OR,24062,USA,TRUE,FALSE
ADDR-0005853-1,CUST-0005853,Home,3453 Market St,,San Diego,NC,64418,USA,TRUE,FALSE
ADDR-0005854-1,CUST-0005854,Home,1899 Sunset Blvd,,San Diego,IN,93210,USA,TRUE,FALSE
ADDR-0005855-1,CUST-0005855,Home,2053 Oak St,,Nashville,MN,85477,USA,TRUE,FALSE
ADDR-0005856-1,CUST-0005856,Home,2153 Main St,,Dallas,PA,81134,USA,TRUE,FALSE
ADDR-0005857-1,CUST-0005857,Home,246 Maple Ave,,Denver,TN,63347,USA,TRUE,FALSE
ADDR-0005857-2,CUST-0005857,Work,3107 Oak St,,Fort Worth,MN,20533,USA,FALSE,FALSE
ADDR-0005858-1,CUST-0005858,Home,737 Market St,,Jacksonville,IN,96816,USA,TRUE,FALSE
ADDR-0005859-1,CUST-0005859,Home,2580 Broadway,,Boston,CA,19889,USA,TRUE,FALSE
ADDR-0005860-1,CUST-0005860,Home,1548 Sunset Blvd,,Chicago,OR,12301,USA,TRUE,FALSE
ADDR-0005861-1,CUST-0005861,Home,1884 Market St,,Phoenix,TN,16620,USA,TRUE,FALSE
ADDR-0005862-1,CUST-0005862,Home,2467 Main St,,Jacksonville,TN,33503,USA,TRUE,FALSE
ADDR-0005863-1,CUST-0005863,Home,3773 Pine St,,Charlotte,WA,27202,USA,TRUE,FALSE
ADDR-0005864-1,CUST-0005864,Home,2629 Oak St,,Washington,OR,26530,USA,TRUE,FALSE
ADDR-0005865-1,CUST-0005865,Home,3266 Main St,,New York,IL,85737,USA,TRUE,FALSE
ADDR-0005866-1,CUST-0005866,Home,1777 Maple Ave,,Dallas,MN,64515,USA,TRUE,FALSE
ADDR-0005867-1,CUST-0005867,Home,3133 Sunset Blvd,,San Antonio,KY,70073,USA,TRUE,FALSE
ADDR-0005867-2,CUST-0005867,Shipping,571 Market St,,El Paso,MN,20652,USA,FALSE,FALSE
ADDR-0005868-1,CUST-0005868,Home,1629 Main St,,New York,OR,55466,USA,TRUE,FALSE
ADDR-0005869-1,CUST-0005869,Home,2793 Maple Ave,,Philadelphia,MD,95893,USA,TRUE,FALSE
ADDR-0005870-1,CUST-0005870,Home,3595 Sunset Blvd,,Los Angeles,CA,42272,USA,TRUE,FALSE
ADDR-0005870-2,CUST-0005870,Billing,3078 Pine St,,Detroit,VA,81945,USA,FALSE,TRUE
ADDR-0005871-1,CUST-0005871,Home,3788 Broadway,,Washington,MD,96333,USA,TRUE,FALSE
ADDR-0005872-1,CUST-0005872,Home,1064 Market St,,San Diego,OR,32541,USA,TRUE,FALSE
ADDR-0005873-1,CUST-0005873,Home,1775 Maple Ave,,Houston,WA,71671,USA,TRUE,FALSE
ADDR-0005874-1,CUST-0005874,Home,2583 Broadway,,New York,MD,96732,USA,TRUE,FALSE
ADDR-0005875-1,CUST-0005875,Home,823 Broadway,,Los Angeles,CA,68862,USA,TRUE,FALSE
ADDR-0005876-1,CUST-0005876,Home,401 Oak St,,Seattle,MD,22339,USA,TRUE,FALSE
ADDR-0005876-2,CUST-0005876,Billing,2145 Broadway,,Houston,IN,88374,USA,FALSE,TRUE
ADDR-0005877-1,CUST-0005877,Home,490 Sunset Blvd,,Dallas,WI,46508,USA,TRUE,FALSE
ADDR-0005878-1,CUST-0005878,Home,1352 Maple Ave,,San Antonio,KY,16468,USA,TRUE,FALSE
ADDR-0005879-1,CUST-0005879,Home,1076 Maple Ave,,Oklahoma City,KY,85124,USA,TRUE,FALSE
ADDR-0005880-1,CUST-0005880,Home,869 Pine St,,Phoenix,NJ,25801,USA,TRUE,FALSE
ADDR-0005880-2,CUST-0005880,Work,2968 Sunset Blvd,,San Antonio,MO,39246,USA,FALSE,FALSE
ADDR-0005881-1,CUST-0005881,Home,2282 Sunset Blvd,,Boston,MN,81238,USA,TRUE,FALSE
ADDR-0005882-1,CUST-0005882,Home,617 Oak St,,Boston,MA,83655,USA,TRUE,FALSE
ADDR-0005883-1,CUST-0005883,Home,287 Broadway,,Detroit,WA,40202,USA,TRUE,FALSE
ADDR-0005884-1,CUST-0005884,Home,3869 Broadway,,Seattle,WI,72360,USA,TRUE,FALSE
ADDR-0005885-1,CUST-0005885,Home,3740 Pine St,,New York,AZ,22503,USA,TRUE,FALSE
ADDR-0005886-1,CUST-0005886,Home,3923 Broadway,,Indianapolis,MD,24006,USA,TRUE,FALSE
ADDR-0005887-1,CUST-0005887,Home,1917 Pine St,,Oklahoma City,IL,59110,USA,TRUE,FALSE
ADDR-0005888-1,CUST-0005888,Home,2024 Sunset Blvd,,Denver,MN,75846,USA,TRUE,FALSE
ADDR-0005889-1,CUST-0005889,Home,2780 Market St,,Jacksonville,OH,98622,USA,TRUE,FALSE
ADDR-0005890-1,CUST-0005890,Home,2228 Oak St,,Jacksonville,MN,30346,USA,TRUE,FALSE
ADDR-0005890-2,CUST-0005890,Billing,2697 Oak St,,San Jose,CO,52170,USA,FALSE,TRUE
ADDR-0005891-1,CUST-0005891,Home,3506 Pine St,,Dallas,VA,71227,USA,TRUE,FALSE
ADDR-0005892-1,CUST-0005892,Home,2367 Maple Ave,,Houston,OR,72110,USA,TRUE,FALSE
ADDR-0005893-1,CUST-0005893,Home,3210 Oak St,,Boston,VA,76294,USA,TRUE,FALSE
ADDR-0005893-2,CUST-0005893,Shipping,640 Sunset Blvd,,New York,MA,37367,USA,FALSE,FALSE
ADDR-0005894-1,CUST-0005894,Home,3679 Market St,,Oklahoma City,KY,54386,USA,TRUE,FALSE
ADDR-0005895-1,CUST-0005895,Home,3823 Broadway,,Oklahoma City,NY,41618,USA,TRUE,FALSE
ADDR-0005896-1,CUST-0005896,Home,1033 Main St,,Washington,OR,24436,USA,TRUE,FALSE
ADDR-0005897-1,CUST-0005897,Home,223 Maple Ave,,Detroit,IL,74791,USA,TRUE,FALSE
ADDR-0005898-1,CUST-0005898,Home,3400 Main St,,El Paso,MA,45351,USA,TRUE,FALSE
ADDR-0005899-1,CUST-0005899,Home,1191 Market St,,El Paso,KY,28684,USA,TRUE,FALSE
ADDR-0005899-2,CUST-0005899,Shipping,2450 Pine St,,Fort Worth,MD,23352,USA,FALSE,FALSE
ADDR-0005900-1,CUST-0005900,Home,2683 Market St,,Detroit,NC,23114,USA,TRUE,FALSE
ADDR-0005901-1,CUST-0005901,Home,1396 Maple Ave,,San Diego,OH,82202,USA,TRUE,FALSE
ADDR-0005902-1,CUST-0005902,Home,1701 Maple Ave,,New York,TN,25933,USA,TRUE,FALSE
ADDR-0005902-2,CUST-0005902,Work,2738 Market St,,Nashville,AZ,38281,USA,FALSE,FALSE
ADDR-0005903-1,CUST-0005903,Home,2318 Main St,,Philadelphia,NC,94402,USA,TRUE,FALSE
ADDR-0005904-1,CUST-0005904,Home,104 Broadway,,Fort Worth,NJ,63112,USA,TRUE,FALSE
ADDR-0005905-1,CUST-0005905,Home,2410 Market St,,San Jose,OR,32303,USA,TRUE,FALSE
ADDR-0005906-1,CUST-0005906,Home,1930 Main St,,San Jose,GA,17109,USA,TRUE,FALSE
ADDR-0005907-1,CUST-0005907,Home,1158 Sunset Blvd,,Houston,KY,79484,USA,TRUE,FALSE
ADDR-0005908-1,CUST-0005908,Home,604 Main St,,Jacksonville,TX,80345,USA,TRUE,FALSE
ADDR-0005908-2,CUST-0005908,Work,3855 Market St,,Denver,CT,42667,USA,FALSE,FALSE
ADDR-0005909-1,CUST-0005909,Home,2217 Market St,,San Jose,NJ,94212,USA,TRUE,FALSE
ADDR-0005910-1,CUST-0005910,Home,1016 Maple Ave,,Boston,NC,45527,USA,TRUE,FALSE
ADDR-0005911-1,CUST-0005911,Home,3428 Oak St,,Fort Worth,MO,43835,USA,TRUE,FALSE
ADDR-0005912-1,CUST-0005912,Home,2816 Broadway,,Dallas,IL,51859,USA,TRUE,FALSE
ADDR-0005913-1,CUST-0005913,Home,2417 Main St,,Indianapolis,TX,95679,USA,TRUE,FALSE
ADDR-0005914-1,CUST-0005914,Home,798 Sunset Blvd,,Houston,FL,10229,USA,TRUE,FALSE
ADDR-0005915-1,CUST-0005915,Home,505 Market St,,San Jose,CO,59570,USA,TRUE,FALSE
ADDR-0005915-2,CUST-0005915,Billing,2523 Market St,,Detroit,NC,75217,USA,FALSE,TRUE
ADDR-0005916-1,CUST-0005916,Home,2864 Broadway,,Fort Worth,IN,50278,USA,TRUE,FALSE
ADDR-0005917-1,CUST-0005917,Home,3203 Oak St,,Houston,TX,15730,USA,TRUE,FALSE
ADDR-0005918-1,CUST-0005918,Home,1948 Maple Ave,,Jacksonville,GA,44042,USA,TRUE,FALSE
ADDR-0005919-1,CUST-0005919,Home,3509 Market St,,Boston,IL,95506,USA,TRUE,FALSE
ADDR-0005919-2,CUST-0005919,Shipping,3906 Broadway,,San Diego,CA,60711,USA,FALSE,FALSE
ADDR-0005920-1,CUST-0005920,Home,658 Main St,,San Antonio,FL,90653,USA,TRUE,FALSE
ADDR-0005921-1,CUST-0005921,Home,3406 Market St,,Oklahoma City,NY,46950,USA,TRUE,FALSE
ADDR-0005922-1,CUST-0005922,Home,1044 Maple Ave,,Houston,MO,11647,USA,TRUE,FALSE
ADDR-0005923-1,CUST-0005923,Home,853 Market St,,Detroit,CO,47883,USA,TRUE,FALSE
ADDR-0005924-1,CUST-0005924,Home,3037 Oak St,,Jacksonville,AZ,80862,USA,TRUE,FALSE
ADDR-0005925-1,CUST-0005925,Home,1968 Broadway,,Denver,MD,28251,USA,TRUE,FALSE
ADDR-0005926-1,CUST-0005926,Home,1469 Main St,,Washington,AZ,37124,USA,TRUE,FALSE
ADDR-0005926-2,CUST-0005926,Shipping,1442 Maple Ave,,Dallas,NY,38203,USA,FALSE,FALSE
ADDR-0005927-1,CUST-0005927,Home,1806 Sunset Blvd,,Boston,MD,90947,USA,TRUE,FALSE
ADDR-0005928-1,CUST-0005928,Home,3381 Market St,,Phoenix,KY,93285,USA,TRUE,FALSE
ADDR-0005929-1,CUST-0005929,Home,3712 Oak St,,Detroit,TN,11363,USA,TRUE,FALSE
ADDR-0005930-1,CUST-0005930,Home,2835 Market St,,Washington,TX,88907,USA,TRUE,FALSE
ADDR-0005931-1,CUST-0005931,Home,2890 Oak St,,Chicago,KY,29010,USA,TRUE,FALSE
ADDR-0005932-1,CUST-0005932,Home,3665 Maple Ave,,Nashville,PA,94333,USA,TRUE,FALSE
ADDR-0005932-2,CUST-0005932,Work,3477 Main St,,San Diego,TN,49092,USA,FALSE,FALSE
ADDR-0005933-1,CUST-0005933,Home,2591 Broadway,,San Francisco,MI,28786,USA,TRUE,FALSE
ADDR-0005933-2,CUST-0005933,Billing,1326 Main St,,Indianapolis,MO,70175,USA,FALSE,TRUE
ADDR-0005934-1,CUST-0005934,Home,661 Broadway,,Columbus,MO,89993,USA,TRUE,FALSE
ADDR-0005934-2,CUST-0005934,Billing,3942 Sunset Blvd,,San Antonio,NY,99456,USA,FALSE,TRUE
ADDR-0005935-1,CUST-0005935,Home,856 Maple Ave,,Seattle,AZ,16742,USA,TRUE,FALSE
ADDR-0005936-1,CUST-0005936,Home,1081 Sunset Blvd,,Philadelphia,PA,83772,USA,TRUE,FALSE
ADDR-0005936-2,CUST-0005936,Shipping,3339 Main St,,Detroit,MA,39197,USA,FALSE,FALSE
ADDR-0005937-1,CUST-0005937,Home,3089 Sunset Blvd,,Columbus,MI,70776,USA,TRUE,FALSE
ADDR-0005938-1,CUST-0005938,Home,3970 Main St,,Los Angeles,AZ,24528,USA,TRUE,FALSE
ADDR-0005939-1,CUST-0005939,Home,1662 Broadway,,Austin,WI,19952,USA,TRUE,FALSE
ADDR-0005939-2,CUST-0005939,Shipping,1007 Maple Ave,,San Diego,MO,81139,USA,FALSE,FALSE
ADDR-0005940-1,CUST-0005940,Home,214 Sunset Blvd,,Oklahoma City,NJ,15915,USA,TRUE,FALSE
ADDR-0005941-1,CUST-0005941,Home,612 Sunset Blvd,,Chicago,IN,72515,USA,TRUE,FALSE
ADDR-0005942-1,CUST-0005942,Home,1099 Pine St,,Boston,WI,91770,USA,TRUE,FALSE
ADDR-0005943-1,CUST-0005943,Home,882 Oak St,,Los Angeles,IN,90479,USA,TRUE,FALSE
ADDR-0005943-2,CUST-0005943,Shipping,873 Pine St,,Detroit,KY,13242,USA,FALSE,FALSE
ADDR-0005944-1,CUST-0005944,Home,3193 Main St,,Boston,CA,67688,USA,TRUE,FALSE
ADDR-0005945-1,CUST-0005945,Home,924 Oak St,,San Antonio,CA,99488,USA,TRUE,FALSE
ADDR-0005946-1,CUST-0005946,Home,3737 Pine St,,Boston,FL,15075,USA,TRUE,FALSE
ADDR-0005947-1,CUST-0005947,Home,2411 Oak St,,Washington,PA,64071,USA,TRUE,FALSE
ADDR-0005948-1,CUST-0005948,Home,2345 Sunset Blvd,,Philadelphia,MA,82803,USA,TRUE,FALSE
ADDR-0005948-2,CUST-0005948,Work,1599 Maple Ave,,Phoenix,FL,89136,USA,FALSE,FALSE
ADDR-0005949-1,CUST-0005949,Home,1245 Pine St,,San Antonio,WA,60359,USA,TRUE,FALSE
ADDR-0005950-1,CUST-0005950,Home,332 Main St,,Chicago,MI,73644,USA,TRUE,FALSE
ADDR-0005950-2,CUST-0005950,Shipping,3796 Oak St,,Austin,MA,36759,USA,FALSE,FALSE
ADDR-0005951-1,CUST-0005951,Home,2555 Pine St,,Chicago,VA,98307,USA,TRUE,FALSE
ADDR-0005952-1,CUST-0005952,Home,2838 Broadway,,Oklahoma City,CA,90917,USA,TRUE,FALSE
ADDR-0005953-1,CUST-0005953,Home,3686 Broadway,,Austin,TN,17928,USA,TRUE,FALSE
ADDR-0005954-1,CUST-0005954,Home,848 Maple Ave,,San Diego,IN,65638,USA,TRUE,FALSE
ADDR-0005955-1,CUST-0005955,Home,2554 Sunset Blvd,,Chicago,FL,66369,USA,TRUE,FALSE
ADDR-0005956-1,CUST-0005956,Home,609 Oak St,,El Paso,MO,46638,USA,TRUE,FALSE
ADDR-0005957-1,CUST-0005957,Home,3858 Broadway,,Dallas,TN,40271,USA,TRUE,FALSE
ADDR-0005958-1,CUST-0005958,Home,1357 Pine St,,San Jose,FL,79665,USA,TRUE,FALSE
ADDR-0005959-1,CUST-0005959,Home,2029 Maple Ave,,El Paso,AZ,83514,USA,TRUE,FALSE
ADDR-0005960-1,CUST-0005960,Home,737 Main St,,Houston,WI,74046,USA,TRUE,FALSE
ADDR-0005961-1,CUST-0005961,Home,662 Maple Ave,,Jacksonville,WA,71593,USA,TRUE,FALSE
ADDR-0005962-1,CUST-0005962,Home,203 Maple Ave,,El Paso,MD,69705,USA,TRUE,FALSE
ADDR-0005963-1,CUST-0005963,Home,795 Sunset Blvd,,Columbus,MA,41624,USA,TRUE,FALSE
ADDR-0005964-1,CUST-0005964,Home,695 Main St,,Seattle,CA,44434,USA,TRUE,FALSE
ADDR-0005965-1,CUST-0005965,Home,1771 Sunset Blvd,,Dallas,VA,19743,USA,TRUE,FALSE
ADDR-0005965-2,CUST-0005965,Shipping,3863 Market St,,San Antonio,IL,47786,USA,FALSE,FALSE
ADDR-0005966-1,CUST-0005966,Home,2253 Maple Ave,,Charlotte,NY,14012,USA,TRUE,FALSE
ADDR-0005967-1,CUST-0005967,Home,1424 Broadway,,Los Angeles,GA,68851,USA,TRUE,FALSE
ADDR-0005968-1,CUST-0005968,Home,2817 Broadway,,Los Angeles,WA,25140,USA,TRUE,FALSE
ADDR-0005969-1,CUST-0005969,Home,3650 Maple Ave,,San Antonio,VA,58675,USA,TRUE,FALSE
ADDR-0005969-2,CUST-0005969,Work,966 Sunset Blvd,,Nashville,MA,29546,USA,FALSE,FALSE
ADDR-0005970-1,CUST-0005970,Home,287 Market St,,Jacksonville,IN,23469,USA,TRUE,FALSE
ADDR-0005971-1,CUST-0005971,Home,3829 Oak St,,Austin,IL,57558,USA,TRUE,FALSE
ADDR-0005972-1,CUST-0005972,Home,2826 Market St,,Denver,IL,62081,USA,TRUE,FALSE
ADDR-0005973-1,CUST-0005973,Home,3303 Pine St,,Los Angeles,NC,92983,USA,TRUE,FALSE
ADDR-0005974-1,CUST-0005974,Home,2237 Main St,,New York,OH,16851,USA,TRUE,FALSE
ADDR-0005974-2,CUST-0005974,Billing,3812 Oak St,,San Francisco,VA,83964,USA,FALSE,TRUE
ADDR-0005975-1,CUST-0005975,Home,2976 Broadway,,San Jose,TN,57636,USA,TRUE,FALSE
ADDR-0005975-2,CUST-0005975,Shipping,2704 Sunset Blvd,,Austin,OH,62239,USA,FALSE,FALSE
ADDR-0005976-1,CUST-0005976,Home,2744 Main St,,Houston,IN,94354,USA,TRUE,FALSE
ADDR-0005977-1,CUST-0005977,Home,512 Main St,,Detroit,IL,95009,USA,TRUE,FALSE
ADDR-0005978-1,CUST-0005978,Home,2020 Market St,,Columbus,AZ,46687,USA,TRUE,FALSE
ADDR-0005979-1,CUST-0005979,Home,2183 Oak St,,Los Angeles,TX,60720,USA,TRUE,FALSE
ADDR-0005980-1,CUST-0005980,Home,662 Oak St,,Detroit,PA,51653,USA,TRUE,FALSE
ADDR-0005980-2,CUST-0005980,Work,438 Market St,,Chicago,CA,98556,USA,FALSE,FALSE
ADDR-0005981-1,CUST-0005981,Home,181 Oak St,,San Francisco,CA,74790,USA,TRUE,FALSE
ADDR-0005982-1,CUST-0005982,Home,1892 Maple Ave,,Austin,AZ,83472,USA,TRUE,FALSE
ADDR-0005983-1,CUST-0005983,Home,1590 Pine St,,El Paso,PA,75074,USA,TRUE,FALSE
ADDR-0005984-1,CUST-0005984,Home,2294 Broadway,,Los Angeles,MI,88932,USA,TRUE,FALSE
ADDR-0005985-1,CUST-0005985,Home,3868 Pine St,,San Diego,NC,76072,USA,TRUE,FALSE
